Date,Strategy,Benchmark
2013-01-13,11096.802697102657,10997.63995437022
2013-01-14,11104.594731251693,10987.404763417615
2013-01-15,11139.180847146812,10999.805914255718
2013-01-16,11103.96978935164,11001.972787032397
2013-01-17,11154.040672363712,11064.05606241594
2013-01-18,11061.25655919277,11101.710036917102
2013-01-19,11061.25655919277,11101.710036917102
2013-01-20,11061.25655919277,11101.710036917102
2013-01-21,11061.25655919277,11101.710036917102
2013-01-22,11028.395044303992,11150.869594623206
2013-01-23,11076.70060485489,11167.679274067099
2013-01-24,11092.89082176651,11167.753144732042
2013-01-25,11090.95717664228,11228.5669401118
2013-01-26,11090.95717664228,11228.5669401118
2013-01-27,11090.95717664228,11228.5669401118
2013-01-28,11097.262606713488,11207.798339039466
2013-01-29,11043.15605276497,11265.02530244039
2013-01-30,11042.345480853364,11221.095969825954
2013-01-31,11009.638911271293,11192.332923305403
2013-02-01,11017.023628031011,11304.846144445182
2013-02-02,11017.023628031011,11304.846144445182
2013-02-03,11017.023628031011,11304.846144445182
2013-02-04,10997.386121137415,11174.402407520196
2013-02-05,11068.872547920046,11290.800693116558
2013-02-06,11058.10604433833,11297.001268907678
2013-02-07,11028.916726775198,11276.605670724693
2013-02-08,11064.191276103282,11340.408035779275
2013-02-09,11064.191276103282,11340.408035779275
2013-02-10,11064.191276103282,11340.408035779275
2013-02-11,11029.226392731714,11333.534416238457
2013-02-12,10982.891509824745,11351.614488620427
2013-02-13,11063.48473662038,11358.337630666912
2013-02-14,10969.460013001806,11366.18251268671
2013-02-15,10970.394353441157,11354.303927890312
2013-02-16,10970.394353441157,11354.303927890312
2013-02-17,10970.394353441157,11354.303927890312
2013-02-18,10970.394353441157,11354.303927890312
2013-02-19,11003.264138338543,11437.604499341403
2013-02-20,10918.714438203337,11295.730874742152
2013-02-21,10840.139327377792,11224.533233534126
2013-02-22,10939.084383467343,11323.00009438515
2013-02-23,10939.084383467343,11323.00009438515
2013-02-24,10939.084383467343,11323.00009438515
2013-02-25,10896.674332493876,11115.680718316997
2013-02-26,10946.755360833824,11183.591569501046
2013-02-27,11061.212157016143,11325.913888712967
2013-02-28,11096.363902173216,11316.12739394608
2013-03-01,11102.233090529175,11342.42443769759
2013-03-02,11102.233090529175,11342.42443769759
2013-03-03,11102.233090529175,11342.42443769759
2013-03-04,11040.939446988306,11394.721219465211
2013-03-05,11040.85171276248,11503.723310663516
2013-03-06,10989.169769443346,11516.199244691219
2013-03-07,10974.687608140306,11537.118322731507
2013-03-08,10997.961964347667,11588.817754748827
2013-03-09,10997.961964347667,11588.817754748827
2013-03-10,10997.961964347667,11588.817754748827
2013-03-11,11001.96265477329,11626.470816795687
2013-03-12,10974.318758785876,11598.52946592581
2013-03-13,10973.713589394376,11613.770534447865
2013-03-14,11013.198765798466,11678.84238274431
2013-03-15,10917.503130817431,11659.940613136543
2013-03-16,10917.503130817431,11659.940613136543
2013-03-17,10917.503130817431,11659.940613136543
2013-03-18,10932.738637142022,11595.690463427907
2013-03-19,10980.363174366648,11567.599547292557
2013-03-20,10945.5039881181,11645.073455033273
2013-03-21,11026.518317733604,11548.623900387793
2013-03-22,11080.645763484728,11631.47668816148
2013-03-23,11080.645763484728,11631.47668816148
2013-03-24,11080.645763484728,11631.47668816148
2013-03-25,11121.009669325564,11592.627103558578
2013-03-26,11121.577054573432,11682.8769888636
2013-03-27,11118.56422346801,11676.003369589147
2013-03-28,11185.6009068215,11723.369054005256
2013-03-29,11185.6009068215,11723.369054005256
2013-03-30,11185.6009068215,11723.369054005256
2013-03-31,11185.6009068215,11723.369054005256
2013-04-01,11140.674570513673,11670.923618810953
2013-04-02,11155.524246983145,11731.288720392557
2013-04-03,11081.874110797517,11607.569047942341
2013-04-04,11106.632036129393,11654.561731748105
2013-04-05,11205.932279571642,11604.506605846493
2013-04-06,11205.932279571642,11604.506605846493
2013-04-07,11205.932279571642,11604.506605846493
2013-04-08,11238.62054538834,11677.646771762862
2013-04-09,11192.634564759432,11719.036231236247
2013-04-10,11240.347942776272,11861.881110771568
2013-04-11,11370.30752468383,11904.017485064436
2013-04-12,11363.447067682402,11870.24855990498
2013-04-13,11363.447067682402,11870.24855990498
2013-04-14,11363.447067682402,11870.24855990498
2013-04-15,11370.580619242302,11597.63298910612
2013-04-16,11356.980832086267,11763.562910553417
2013-04-17,11373.595692817617,11595.018321984015
2013-04-18,11308.898318660467,11517.320065944838
2013-04-19,11387.533166277488,11619.224190949612
2013-04-20,11387.533166277488,11619.224190949612
2013-04-21,11387.533166277488,11619.224190949612
2013-04-22,11439.042695179194,11673.388713852944
2013-04-23,11449.594923394898,11795.016307334707
2013-04-24,11384.561474905333,11795.091089982689
2013-04-25,11357.652643835605,11842.681127343902
2013-04-26,11371.44244550505,11820.865570484368
2013-04-27,11371.44244550505,11820.865570484368
2013-04-28,11371.44244550505,11820.865570484368
2013-04-29,11339.681227136556,11905.810451142166
2013-04-30,11257.790915658972,11935.395195960467
2013-05-01,11253.777142217748,11824.301925562928
2013-05-02,11410.013582500045,11935.544759430351
2013-05-03,11366.474292895398,12061.281736999
2013-05-04,11366.474292895398,12061.281736999
2013-05-05,11366.474292895398,12061.281736999
2013-05-06,11372.461248165588,12084.291993391545
2013-05-07,11389.120134737967,12147.496096025245
2013-05-08,11274.585049650252,12197.775567528626
2013-05-09,11267.772254403942,12152.801100442488
2013-05-10,11285.653871735405,12205.321317728061
2013-05-11,11285.653871735405,12205.321317728061
2013-05-12,11285.653871735405,12205.321317728061
2013-05-13,11373.18320985482,12205.844796257823
2013-05-14,11426.97837127169,12329.638341675725
2013-05-15,11427.44252941526,12392.693792684762
2013-05-16,11349.500373012765,12330.609605251835
2013-05-17,11336.559176008037,12457.616067924448
2013-05-18,11336.559176008037,12457.616067924448
2013-05-19,11336.559176008037,12457.616067924448
2013-05-20,11360.275642615547,12448.800835803457
2013-05-21,11291.391455715715,12470.242479814473
2013-05-22,11222.711020534918,12367.067965841563
2013-05-23,11308.870039347268,12330.908733066739
2013-05-24,11281.27302703058,12324.10989627084
2013-05-25,11281.27302703058,12324.10989627084
2013-05-26,11281.27302703058,12324.10989627084
2013-05-27,11281.27302703058,12324.10989627084
2013-05-28,11226.431638794187,12402.25684912706
2013-05-29,11224.256809405999,12314.845966095036
2013-05-30,11203.615065614771,12360.045692023554
2013-05-31,11121.562508793406,12183.207527176715
2013-06-01,11121.562508793406,12183.207527176715
2013-06-02,11121.562508793406,12183.207527176715
2013-06-03,11040.060353103436,12255.52690573283
2013-06-04,11128.288264058905,12187.989056144266
2013-06-05,11120.029231115344,12020.041833331665
2013-06-06,11160.220923945459,12122.09552479296
2013-06-07,11227.598506430562,12277.640690525255
2013-06-08,11227.598506430562,12277.640690525255
2013-06-09,11227.598506430562,12277.640690525255
2013-06-10,11346.591341018244,12273.38263972229
2013-06-11,11411.451970450928,12148.76648144976
2013-06-12,11344.039801102423,12047.086703696974
2013-06-13,11365.1248352775,12225.194339226662
2013-06-14,11387.79454862042,12153.248872492164
2013-06-15,11387.79454862042,12153.248872492164
2013-06-16,11387.79454862042,12153.248872492164
2013-06-17,11422.786503727997,12245.216934138876
2013-06-18,11453.17808263128,12340.621351567985
2013-06-19,11491.764660290635,12169.685555772896
2013-06-20,11480.496357204293,11865.317448463384
2013-06-21,11493.921257034119,11896.995195338863
2013-06-22,11493.921257034119,11896.995195338863
2013-06-23,11493.921257034119,11896.995195338863
2013-06-24,11505.588356917653,11752.506010236542
2013-06-25,11473.612971257327,11864.122755322143
2013-06-26,11564.031982848759,11977.905459695754
2013-06-27,11532.187779402948,12052.166450477636
2013-06-28,11499.297896625989,12000.467931638343
2013-06-29,11499.297896625989,12000.467931638343
2013-06-30,11499.297896625989,12000.467931638343
2013-07-01,11572.299855214444,12065.315427822668
2013-07-02,11544.924382649886,12058.740938872423
2013-07-03,11571.004531748957,12068.677911181565
2013-07-04,11571.004531748957,12068.677911181565
2013-07-05,11623.612703734185,12191.799328825758
2013-07-06,11623.612703734185,12191.799328825758
2013-07-07,11623.612703734185,12191.799328825758
2013-07-08,11674.439966109649,12255.825128700577
2013-07-09,11749.114164870527,12344.430710989032
2013-07-10,11833.808610751223,12346.672366405695
2013-07-11,11791.399402066945,12514.022250328051
2013-07-12,11895.248765800132,12552.646574773726
2013-07-13,11895.248765800132,12552.646574773726
2013-07-14,11895.248765800132,12552.646574773726
2013-07-15,11897.208231318442,12569.90494996486
2013-07-16,11851.816996007416,12523.286176712725
2013-07-17,11873.388572870828,12558.026363666033
2013-07-18,11850.858932263312,12621.23046454443
2013-07-19,11909.285280379567,12641.551280440237
2013-07-20,11909.285280379567,12641.551280440237
2013-07-21,11909.285280379567,12641.551280440237
2013-07-22,11942.360013128311,12667.251887930324
2013-07-23,11863.94680537954,12643.792936737473
2013-07-24,11844.820304652952,12595.604639991052
2013-07-25,11875.688053415712,12627.804951835818
2013-07-26,11836.679338577842,12638.264490193824
2013-07-27,11836.679338577842,12638.264490193824
2013-07-28,11836.679338577842,12638.264490193824
2013-07-29,11839.639227317155,12591.047456332062
2013-07-30,11809.715234629311,12595.754203037675
2013-07-31,11885.279604411895,12594.036026031525
2013-08-01,11887.641879919682,12751.972416398496
2013-08-02,11929.87558546036,12772.891492839954
2013-08-03,11929.87558546036,12772.891492839954
2013-08-04,11929.87558546036,12772.891492839954
2013-08-05,12015.288905253883,12753.989723512224
2013-08-06,11975.559783219998,12680.99821179051
2013-08-07,11948.227252370929,12632.736047067392
2013-08-08,11815.831349852135,12681.819908814925
2013-08-09,11737.197273610931,12636.54631140416
2013-08-10,11737.197273610931,12636.54631140416
2013-08-11,11737.197273610931,12636.54631140416
2013-08-12,11642.260535905862,12621.977374321581
2013-08-13,11605.180299933249,12657.01669160563
2013-08-14,11541.905301013097,12591.496148642158
2013-08-15,11432.315953243778,12411.669412062718
2013-08-16,11526.884830131805,12370.653866417293
2013-08-17,11526.884830131805,12370.653866417293
2013-08-18,11526.884830131805,12370.653866417293
2013-08-19,11517.30763041943,12297.663267719703
2013-08-20,11515.696618120492,12344.655040799296
2013-08-21,11743.66462404181,12273.307835491529
2013-08-22,11701.287130771383,12379.09609662603
2013-08-23,11727.730642855136,12427.95652137574
2013-08-24,11727.730642855136,12427.95652137574
2013-08-25,11727.730642855136,12427.95652137574
2013-08-26,11769.83632125084,12377.751829876102
2013-08-27,11757.958336342372,12181.264996044794
2013-08-28,11765.840030316205,12214.734789122977
2013-08-29,11866.28882362334,12238.71722017299
2013-08-30,11894.456753183102,12199.867633684724
2013-08-31,11894.456753183102,12199.867633684724
2013-09-01,11894.456753183102,12199.867633684724
2013-09-02,11894.456753183102,12199.867633684724
2013-09-03,11963.761372144292,12250.670587222041
2013-09-04,11958.231488551279,12350.108705822071
2013-09-05,11930.857153015966,12365.050644156212
2013-09-06,11981.293090953335,12365.723687971296
2013-09-07,11981.293090953335,12365.723687971296
2013-09-08,11981.293090953335,12365.723687971296
2013-09-09,11976.440962965247,12489.29288955436
2013-09-10,12064.984029723459,12581.0366073738
2013-09-11,12048.836596826432,12619.437495307175
2013-09-12,12032.021116632239,12576.778555720644
2013-09-13,12104.098782795578,12610.920482414931
2013-09-14,12104.098782795578,12610.920482414931
2013-09-15,12104.098782795578,12610.920482414931
2013-09-16,12156.933584003606,12682.716382192151
2013-09-17,12182.794805736892,12736.208772239805
2013-09-18,12124.290964588026,12891.306157927873
2013-09-19,12191.63145273499,12867.548076257155
2013-09-20,12274.370961328514,12774.684446117779
2013-09-21,12274.370961328514,12774.684446117779
2013-09-22,12274.370961328514,12774.684446117779
2013-09-23,12307.058831808881,12714.393216586652
2013-09-24,12370.99673267304,12681.372116702069
2013-09-25,12414.815421076644,12646.631928955014
2013-09-26,12493.05000934142,12690.710826163298
2013-09-27,12567.488430418061,12639.011395708963
2013-09-28,12567.488430418061,12639.011395708963
2013-09-29,12567.488430418061,12639.011395708963
2013-09-30,12580.48447256874,12562.8078763926
2013-10-01,12659.544394198969,12663.292045442913
2013-10-02,12603.495190935346,12654.849813980194
2013-10-03,12623.994283104279,12541.216670799733
2013-10-04,12681.52630221487,12629.672686227905
2013-10-05,12681.52630221487,12629.672686227905
2013-10-06,12681.52630221487,12629.672686227905
2013-10-07,12693.287271169058,12522.240114628436
2013-10-08,12543.546054913657,12367.814860277867
2013-10-09,12400.821068376537,12374.912827761807
2013-10-10,12532.024466561326,12645.063300373698
2013-10-11,12483.272713693888,12724.553605208053
2013-10-12,12483.272713693888,12724.553605208053
2013-10-13,12483.272713693888,12724.553605208053
2013-10-14,12483.272713693888,12724.553605208053
2013-10-15,12445.220554600233,12634.67087560748
2013-10-16,12597.288222503334,12809.377204084083
2013-10-17,12571.720602746433,12895.763043188635
2013-10-18,12500.69438513329,12980.214239765262
2013-10-19,12500.69438513329,12980.214239765262
2013-10-20,12500.69438513329,12980.214239765262
2013-10-21,12428.702057623332,12981.404998098531
2013-10-22,12436.667583682496,13055.885981927808
2013-10-23,12451.258788097142,12994.20270442069
2013-10-24,12549.6921799171,13036.539567150798
2013-10-25,12442.110553786986,13093.833120937292
2013-10-26,12442.110553786986,13093.833120937292
2013-10-27,12442.110553786986,13093.833120937292
2013-10-28,12346.007676052524,13111.243988219436
2013-10-29,12388.674744405867,13184.459735275605
2013-10-30,12339.957666949775,13120.17331821757
2013-10-31,12381.331395808342,13069.799970126847
2013-11-01,12412.061933743245,13107.747104439875
2013-11-02,12412.061933743245,13107.747104439875
2013-11-03,12412.061933743245,13107.747104439875
2013-11-04,12431.79077749867,13154.549084901031
2013-11-05,12449.74570735894,13117.642842473932
2013-11-06,12291.930255282276,13173.596676659512
2013-11-07,12165.50342891351,12999.932155251152
2013-11-08,12270.797400155909,13174.489511261785
2013-11-09,12270.797400155909,13174.489511261785
2013-11-10,12270.797400155909,13174.489511261785
2013-11-11,12270.797400155909,13174.489511261785
2013-11-12,12255.48970350765,13143.260813307452
2013-11-13,12295.169464274599,13249.660037444526
2013-11-14,12344.820881920217,13313.752070732698
2013-11-15,12324.165160772576,13369.963184642904
2013-11-16,12324.165160772576,13369.963184642904
2013-11-17,12324.165160772576,13369.963184642904
2013-11-18,12217.849018206443,13320.518424229354
2013-11-19,12173.348189927821,13293.305064646538
2013-11-20,12223.21597780915,13244.975775868492
2013-11-21,12216.230088142684,13352.63840781659
2013-11-22,12246.137831093905,13418.886962466158
2013-11-23,12246.137831093905,13418.886962466158
2013-11-24,12246.137831093905,13418.886962466158
2013-11-25,12119.715568268824,13401.934317631334
2013-11-26,12228.659511624239,13403.94198716474
2013-11-27,12233.346226301175,13437.251872743327
2013-11-28,12233.346226301175,13437.251872743327
2013-11-29,12225.360927099575,13426.694363291213
2013-11-30,12225.360927099575,13426.694363291213
2013-12-01,12225.360927099575,13426.694363291213
2013-12-02,12256.770857577822,13390.186910098198
2013-12-03,12276.493902970942,13347.434077263646
2013-12-04,12277.419344785412,13330.035787706485
2013-12-05,12261.035185483079,13272.189130978139
2013-12-06,12172.541113948073,13421.340280319673
2013-12-07,12172.541113948073,13421.340280319673
2013-12-08,12172.541113948073,13421.340280319673
2013-12-09,12096.212087096277,13445.728200427311
2013-12-10,12123.382623704016,13402.975368398698
2013-12-11,12007.73495302823,13251.29557152645
2013-12-12,12141.706830978343,13201.330741318816
2013-12-13,12157.039799925533,13199.991992520152
2013-12-14,12157.039799925533,13199.991992520152
2013-12-15,12157.039799925533,13199.991992520152
2013-12-16,12215.922698594637,13283.416465952561
2013-12-17,12204.866809248137,13242.224750892641
2013-12-18,12210.352752809633,13462.680845067636
2013-12-19,12252.978258100768,13454.873443200673
2013-12-20,12301.553979756125,13519.708821288856
2013-12-21,12301.553979756125,13519.708821288856
2013-12-22,12301.553979756125,13519.708821288856
2013-12-23,12412.116045564442,13591.6082565175
2013-12-24,12396.773138159499,13631.237944798295
2013-12-25,12396.773138159499,13631.237944798295
2013-12-26,12451.651415110913,13695.925379771237
2013-12-27,12421.469320610646,13691.315545766598
2013-12-28,12421.469320610646,13691.315545766598
2013-12-29,12421.469320610646,13691.315545766598
2013-12-30,12533.949915575426,13688.86132405889
2013-12-31,12458.361210736673,13743.06477012889
2014-01-01,12458.361210736673,13743.06477012889
2014-01-02,12640.284895715433,13621.274934028483
2014-01-03,12704.26255980491,13616.73952513037
2014-01-04,12704.26255980491,13616.73952513037
2014-01-05,12704.26255980491,13616.73952513037
2014-01-06,12684.553052256935,13582.537442696856
2014-01-07,12720.643235727315,13665.143238094024
2014-01-08,12782.777790788514,13662.243371985915
2014-01-09,12827.473971206706,13667.002057045016
2014-01-10,12792.858707505955,13698.527548918873
2014-01-11,12792.858707505955,13698.527548918873
2014-01-12,12792.858707505955,13698.527548918873
2014-01-13,12699.830694645781,13526.251893883193
2014-01-14,12835.507240363457,13672.578508136166
2014-01-15,12935.580824386107,13743.2136177867
2014-01-16,13052.753009130556,13724.699855734943
2014-01-17,13040.908482301242,13671.23975483673
2014-01-18,13040.908482301242,13671.23975483673
2014-01-19,13040.908482301242,13671.23975483673
2014-01-20,13040.908482301242,13671.23975483673
2014-01-21,13051.565853418164,13709.160383449189
2014-01-22,13068.382350499465,13717.04130267485
2014-01-23,13015.797795799488,13595.102616032767
2014-01-24,12977.252799519018,13311.298758317113
2014-01-25,12977.252799519018,13311.298758317113
2014-01-26,12977.252799519018,13311.298758317113
2014-01-27,12975.040250800339,13246.38895604311
2014-01-28,13109.563299913842,13327.73042882665
2014-01-29,13088.595228179178,13191.664523517567
2014-01-30,13162.525879173494,13340.295601328944
2014-01-31,13186.421636154217,13254.046594847821
2014-02-01,13186.421636154217,13254.046594847821
2014-02-02,13186.421636154217,13254.046594847821
2014-02-03,13098.142990648525,12951.431250063939
2014-02-04,13136.07356361465,13050.3942902182
2014-02-05,13111.395549790084,13023.92518166475
2014-02-06,13080.675872119336,13185.940114972147
2014-02-07,13256.372445579587,13361.338000370273
2014-02-08,13256.372445579587,13361.338000370273
2014-02-09,13256.372445579587,13361.338000370273
2014-02-10,13370.164324936084,13382.305076935017
2014-02-11,13292.084856819978,13530.341661278851
2014-02-12,13269.489697298623,13526.69844928092
2014-02-13,13337.30877328957,13605.288906791373
2014-02-14,13342.382353611218,13670.71968804971
2014-02-15,13342.382353611218,13670.71968804971
2014-02-16,13342.382353611218,13670.71968804971
2014-02-17,13342.382353611218,13670.71968804971
2014-02-18,13452.687338150377,13686.55686000253
2014-02-19,13447.880729684408,13597.259137385698
2014-02-20,13472.516089281962,13679.270438867135
2014-02-21,13545.567256057477,13653.023699845298
2014-02-22,13545.567256057477,13653.023699845298
2014-02-23,13545.567256057477,13653.023699845298
2014-02-24,13700.354741866962,13737.488318010815
2014-02-25,13706.100378968102,13718.97455640067
2014-02-26,13807.902929953492,13719.272257846726
2014-02-27,13775.35622348359,13787.156352934293
2014-02-28,13744.946601133468,13825.521717122738
2014-03-01,13744.946601133468,13825.521717122738
2014-03-02,13744.946601133468,13825.521717122738
2014-03-03,13703.123196805205,13723.509964112625
2014-03-04,13838.447062787684,13933.036410915218
2014-03-05,13842.64839434239,13932.293064933556
2014-03-06,13758.751020977816,13956.23443297437
2014-03-07,13683.227672539513,13963.744133530607
2014-03-08,13683.227672539513,13963.744133530607
2014-03-09,13683.227672539513,13963.744133530607
2014-03-10,13746.211064329362,13957.275480586964
2014-03-11,13576.425557496763,13886.342669324786
2014-03-12,13595.832743702893,13890.580376876027
2014-03-13,13491.982473605689,13728.045376281065
2014-03-14,13450.764624189605,13689.307883973685
2014-03-15,13450.764624189605,13689.307883973685
2014-03-16,13450.764624189605,13689.307883973685
2014-03-17,13469.398790768237,13820.91189337283
2014-03-18,13521.17738472483,13920.693612857642
2014-03-19,13539.346241800236,13835.33679882671
2014-03-20,13488.665519903994,13918.909215786107
2014-03-21,13365.310209671461,13878.089627417883
2014-03-22,13365.310209671461,13878.089627417883
2014-03-23,13365.310209671461,13878.089627417883
2014-03-24,13165.898776118796,13810.576747414296
2014-03-25,13258.606792169181,13871.397697394246
2014-03-26,13237.19007022992,13774.293478826643
2014-03-27,13208.008726933498,13748.12116555365
2014-03-28,13088.591873716778,13811.91550121953
2014-03-29,13088.591873716778,13811.91550121953
2014-03-30,13088.591873716778,13811.91550121953
2014-03-31,13227.023337404553,13921.362531228959
2014-04-01,13283.325312711035,14019.359855073257
2014-04-02,13254.30766354948,14059.361668864645
2014-04-03,13160.827097438103,14043.524496694943
2014-04-04,12927.25306015402,13867.456785544826
2014-04-05,12927.25306015402,13867.456785544826
2014-04-06,12927.25306015402,13867.456785544826
2014-04-07,12826.112509117496,13718.380071945057
2014-04-08,12867.622446053765,13769.831594453737
2014-04-09,12938.325784882096,13920.173548776114
2014-04-10,12687.362574505394,13629.453577845503
2014-04-11,12675.915912360882,13500.154032008992
2014-04-12,12675.915912360882,13500.154032008992
2014-04-13,12675.915912360882,13500.154032008992
2014-04-14,12681.272190463862,13611.08866278411
2014-04-15,12663.790858015858,13703.062978371634
2014-04-16,12761.538626988427,13846.78743109272
2014-04-17,12705.265831282386,13865.672412286298
2014-04-18,12705.265831282386,13865.672412286298
2014-04-19,12705.265831282386,13865.672412286298
2014-04-20,12705.265831282386,13865.672412286298
2014-04-21,12816.183809500102,13918.017038053224
2014-04-22,13052.614837318672,13974.97150116091
2014-04-23,12980.583643334941,13944.040502485284
2014-04-24,12944.482946877852,13967.981870632857
2014-04-25,12933.789622529128,13854.891623736909
2014-04-26,12933.789622529128,13854.891623736909
2014-04-27,12933.789622529128,13854.891623736909
2014-04-28,12770.196247214933,13899.726549036444
2014-04-29,12824.740500610289,13965.899770892827
2014-04-30,12739.109702056769,14007.685980427634
2014-05-01,12827.122847328354,14005.679218602703
2014-05-02,12735.687407776897,13986.793329088205
2014-05-03,12735.687407776897,13986.793329088205
2014-05-04,12735.687407776897,13986.793329088205
2014-05-05,12736.003279711751,14012.965641952967
2014-05-06,12762.958816972643,13887.01160667408
2014-05-07,12720.833551137,13965.007568533398
2014-05-08,12704.810660539277,13945.82488640857
2014-05-09,12693.4411987751,13967.015238202
2014-05-10,12693.4411987751,13967.015238202
2014-05-11,12693.4411987751,13967.015238202
2014-05-12,12674.898670799195,14102.114513053033
2014-05-13,12667.276571074382,14108.062188294174
2014-05-14,12627.94034589745,14041.740113174275
2014-05-15,12662.593892676794,13910.284048078056
2014-05-16,12511.156421745318,13962.40539832832
2014-05-17,12511.156421745318,13962.40539832832
2014-05-18,12511.156421745318,13962.40539832832
2014-05-19,12474.711500707388,14016.087864715098
2014-05-20,12450.104792608185,13925.005743162385
2014-05-21,12457.952852870869,14038.02246974196
2014-05-22,12461.810477098463,14071.183506156854
2014-05-23,12507.610385687314,14130.963406780707
2014-05-24,12507.610385687314,14130.963406780707
2014-05-25,12507.610385687314,14130.963406780707
2014-05-26,12507.610385687314,14130.963406780707
2014-05-27,12525.398907376302,14215.576871427418
2014-05-28,12596.437403534688,14199.739699535785
2014-05-29,12565.383035314955,14275.95127157443
2014-05-30,12564.938697166583,14302.271528862902
2014-05-31,12564.938697166583,14302.271528862902
2014-06-01,12564.938697166583,14302.271528862902
2014-06-02,12547.633655895834,14312.681095227876
2014-06-03,12524.015988361853,14307.253489824821
2014-06-04,12527.351743515463,14334.317999036768
2014-06-05,12505.681350279398,14427.853430422361
2014-06-06,12580.16651579046,14494.622053214538
2014-06-07,12580.16651579046,14494.622053214538
2014-06-08,12580.16651579046,14494.622053214538
2014-06-09,12547.682194255154,14508.22918738782
2014-06-10,12518.588635557659,14504.660400507435
2014-06-11,12509.351076495623,14453.356820529298
2014-06-12,12476.40568234107,14350.898511865731
2014-06-13,12470.450759061821,14395.882288701614
2014-06-14,12470.450759061821,14395.882288701614
2014-06-15,12470.450759061821,14395.882288701614
2014-06-16,12450.25612159758,14407.927397551362
2014-06-17,12592.797741075226,14439.229613969535
2014-06-18,12565.302425792164,14550.684310535364
2014-06-19,12475.53710356733,14569.272496902362
2014-06-20,12630.53839342509,14594.478187710589
2014-06-21,12630.53839342509,14594.478187710589
2014-06-22,12630.53839342509,14594.478187710589
2014-06-23,12543.867367808101,14592.544943584373
2014-06-24,12534.127708022466,14498.637385887203
2014-06-25,12549.34629564663,14569.644623419463
2014-06-26,12615.914843789902,14552.468703944192
2014-06-27,12671.88371477242,14580.276560898288
2014-06-28,12671.88371477242,14580.276560898288
2014-06-29,12671.88371477242,14580.276560898288
2014-06-30,12685.639578812272,14574.848955114838
2014-07-01,12705.066285207684,14672.176451509262
2014-07-02,12694.070583800505,14681.84267194709
2014-07-03,12695.445495623386,14762.29194779095
2014-07-04,12695.445495623386,14762.29194779095
2014-07-05,12695.445495623386,14762.29194779095
2014-07-06,12695.445495623386,14762.29194779095
2014-07-07,12736.95718795812,14704.37177351583
2014-07-08,12711.705226522803,14600.723568349928
2014-07-09,12817.072956244592,14668.533237215044
2014-07-10,12836.675676445237,14607.936474678276
2014-07-11,12737.951441770216,14629.423620039039
2014-07-12,12737.951441770216,14629.423620039039
2014-07-13,12737.951441770216,14629.423620039039
2014-07-14,12786.097253930084,14700.28201016509
2014-07-15,12818.94579032434,14671.879659974491
2014-07-16,12764.898355115492,14733.51747060144
2014-07-17,12775.032256413806,14559.16064178289
2014-07-18,12802.619428543296,14708.60949398451
2014-07-19,12802.619428543296,14708.60949398451
2014-07-20,12802.619428543296,14708.60949398451
2014-07-21,12765.875578672547,14674.481835451788
2014-07-22,12745.119927761194,14748.091237510693
2014-07-23,12795.643306282722,14773.965849205248
2014-07-24,12776.588886837168,14781.177848244155
2014-07-25,12777.757166201542,14709.501687856398
2014-07-26,12777.757166201542,14709.501687856398
2014-07-27,12777.757166201542,14709.501687856398
2014-07-28,12722.35663429495,14713.740302844313
2014-07-29,12744.584560075442,14647.11962519384
2014-07-30,12855.938269266799,14648.011821895967
2014-07-31,12852.245475164415,14355.062717947034
2014-08-01,12889.22069487163,14314.019853802822
2014-08-02,12889.22069487163,14314.019853802822
2014-08-03,12889.22069487163,14314.019853802822
2014-08-04,12788.73421421736,14416.92380344325
2014-08-05,12839.019098938981,14277.289123336099
2014-08-06,12807.535400458439,14277.512399421641
2014-08-07,12972.646713084247,14198.177685617264
2014-08-08,12995.850317964763,14361.902580177546
2014-08-09,12995.850317964763,14361.902580177546
2014-08-10,12995.850317964763,14361.902580177546
2014-08-11,13032.37326951393,14401.533176077233
2014-08-12,13089.526942659819,14377.963027777485
2014-08-13,13133.313324324063,14474.398323403278
2014-08-14,13097.36202140175,14537.301369173581
2014-08-15,13114.1305192791,14536.409172525098
2014-08-16,13114.1305192791,14536.409172525098
2014-08-17,13114.1305192791,14536.409172525098
2014-08-18,13204.829773498126,14660.429046189232
2014-08-19,13268.22601520514,14733.740747087832
2014-08-20,13265.647976642887,14770.248201449596
2014-08-21,13244.844646499643,14813.818804485494
2014-08-22,13332.069778520005,14784.300981715322
2014-08-23,13332.069778520005,14784.300981715322
2014-08-24,13332.069778520005,14784.300981715322
2014-08-25,13433.468676676086,14855.084946006828
2014-08-26,13547.006467781697,14870.698842061453
2014-08-27,13492.920898184451,14871.442188011843
2014-08-28,13593.619319789106,14846.31092298688
2014-08-29,13567.40323889463,14895.606833500968
2014-08-30,13567.40323889463,14895.606833500968
2014-08-31,13567.40323889463,14895.606833500968
2014-09-01,13567.40323889463,14895.606833500968
2014-09-02,13672.899613907528,14887.502638337062
2014-09-03,13670.322541360387,14875.90317330405
2014-09-04,13712.226207745374,14853.077278056146
2014-09-05,13652.720436188778,14927.875668609859
2014-09-06,13652.720436188778,14927.875668609859
2014-09-07,13652.720436188778,14927.875668609859
2014-09-08,13666.75489104177,14882.000601916818
2014-09-09,13625.92684763587,14784.597772551067
2014-09-10,13668.98775750579,14838.503514525402
2014-09-11,13612.695105042969,14851.589671347938
2014-09-12,13582.670574467958,14763.036197629372
